"code","dep_time","dep_place","arr_time","arr_place","aircraft","time"
"AM 8359","10:50","LAX","15:48","PVR","Boeing 737-900 Winglets","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"AM 8362","10:50","LAX","15:40","PVR","Boeing 737-700","['Yes', 'Yes', 'No', 'No', 'No', 'No', 'No']"
"AM 8364","11:00","LAX","14:58","PVR","Boeing 737-700","['No', 'No', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']"
"AM 8371","10:15","SFO","14:19","SJD","Boeing 737-900","['No', 'No', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']"
"AM 8393","10:50","LAX","13:08","SJD","Boeing 737-900 Winglets","['Yes', 'Yes', 'No', 'Yes', 'Yes', 'No', 'Yes']"
"AM 8405","10:00","LAX","13:24","SJD","Boeing 737-700","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"AM 8411","10:15","SFO","13:20","SJD","Boeing 737-900","['Yes', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"AM 8413","09:50","SFO","14:21","PVR","Boeing 737-900 Winglets","['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']"
"AM 8415","09:24","SFO","14:59","PVR","Boeing 737-900 Winglets","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"AM 91","12:25","ICN","12:29","MEX","Boeing 787-8","['No', 'Yes', 'No', 'No', 'No', 'No', 'Yes']"
"AM 99","13:35","PVG","14:25","MEX","Boeing 787-8","['Yes', 'No', 'Yes', 'No', 'No', 'No', 'No']"
"AS 206","08:50","SEA","15:26","PVR","Boeing 737-800 Winglets","['No', 'No', 'Yes', 'No', 'No', 'No', 'No']"
"AS 208","08:10","SEA","16:50","CUN","Boeing 737-800 Winglets","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"AS 222","09:50","SFO","14:21","PVR","Boeing 737-900","['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']"
"AS 248","08:05","SEA","14:18","SJD","Boeing 737-900","['No', 'No', 'Yes', 'No', 'Yes', 'No', 'No']"
"AS 250","10:50","LAX","15:48","PVR","Boeing 737-800 Winglets","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"AS 262","10:00","LAX","13:24","SJD","Boeing 737-700","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"AS 264","10:15","SFO","13:20","SJD","Boeing 737-800 Winglets","['Yes', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"AS 296","09:24","SFO","14:59","PVR","Boeing 737-900 Winglets","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"AS 8056","23:55","LAX","05:40","MEX","Boeing 737-800","['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'No']"
"AS 8057","09:20","LAX","15:33","MEX","Boeing 737-800","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"AT 9735","01:20","ICN","04:50","DOH","Boeing 777-300ER","['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']"
"AT 9738","14:35","SGN","15:25","PNH","Airbus A330-300","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"AT 9739","19:30","SGN","22:30","DOH","Airbus A330-200","['No', 'No', 'Yes', 'Yes', 'Yes', 'No', 'No']"
"AV 121","22:40","LHR","04:05","BOG","Boeing 787-8","['Yes', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"AV 2249","23:59","IAH","05:54","BOG","Boeing 737-800","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"AV 245","01:10","JFK","05:58","BOG","Airbus A330","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"AV 85","09:15","LAX","19:30","BOG","Boeing 787-8","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"AY 5833","21:20","HKG","09:50","BNE","Airbus A330-300","['Yes', 'Yes', 'No', 'Yes', 'Yes', 'No', 'No']"
"AZ 568","21:25","FCO","23:00","GVA","Airbus A319","['Yes', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"AZ 7020","18:00","FCO","19:25","DBV","De Havilland DHC-8 Dash 8-400 Dash 8Q","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"AZ 7022","18:00","FCO","19:25","DBV","De Havilland DHC-8 Dash 8-400 Dash 8Q","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"AZ 7072","20:50","FCO","22:30","BEG","Airbus A319","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"AZ 7118","18:25","FCO","21:05","MAD","Boeing 737-800","['Yes', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"AZ 7150","19:45","FCO","21:50","DUS","Airbus A321","['Yes', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"AZ 7588","20:00","FCO","22:05","TXL","Airbus A320","['Yes', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"AZ 7681","08:15","TPE","16:25","FCO","Airbus A350-900",""
"AZ 7728","17:25","FCO","20:00","AMS","Boeing 737-800 Winglets","['Yes', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"AZ 7766","20:20","FCO","22:25","LIS","Airbus A321","['Yes', 'No', 'No', 'No', 'No', 'No', 'No']"
"B7 102","09:15","TPE","11:40","TAO","Airbus A321",""
"B7 1029","19:35","TPE","22:00","SGN","Boeing 777-300ER","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"B7 106","16:20","TPE","19:05","DLC","Airbus A321","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"B7 110","10:30","TPE","13:35","SHE","Airbus A321",""
"B7 126","17:20","TPE","19:20","NKG","Airbus A321","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"B7 128","16:45","TPE","18:25","NGB","Airbus A321",""
"B7 170","07:30","TPE","11:00","ICN","Airbus A321",""
"B7 172","10:50","TPE","14:40","XIY","Airbus A321",""
"B7 176","07:15","TPE","09:40","YNZ","Airbus A321",""
"B7 179","08:20","TPE","10:00","FOC","Airbus A321",""
"B7 187","16:25","TPE","18:15","SZX","Boeing 777-300ER",""
"B7 193","08:15","TPE","11:45","CKG","Airbus A321",""
"B7 2298","16:20","KHH","18:50","WUX","Airbus A321",""
"B7 2596","15:30","RMQ","17:55","WUX","Airbus A321",""
"B7 268","17:15","KHH","19:25","HGH","Airbus A321",""
"B7 276","16:20","KHH","18:00","FOC","Airbus A321",""
"B7 289","08:10","KHH","11:15","KMG","Airbus A321",""
"B7 29","19:35","TPE","22:00","SGN","Airbus A321","['Yes', 'No', 'Yes', 'Yes', 'Yes', 'No', 'Yes']"
"B7 502","08:00","TSA","10:00","PVG","Airbus A321",""
"B7 511","17:00","TSA","18:40","XMN","Airbus A321",""
"B7 519","08:30","RMQ","10:30","CAN","Airbus A321",""
"B7 587","16:45","RMQ","18:25","SZX","Airbus A321",""
"B7 7001","19:20","TPE","22:30","CKG","Boeing 737-800",""
"B7 7028","07:30","TPE","11:00","ICN","Boeing 777-300ER",""
"B7 7032","17:45","TPE","18:55","WNZ","Airbus A319",""
"B7 7052","20:00","TPE","22:40","DLC","Boeing 737-800","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"B7 7058","13:40","TPE","17:45","XIY","Boeing 737-800",""
"B7 7102","16:45","TPE","19:10","TAO","Boeing 737-800",""
"B7 7151","17:35","TPE","19:25","SZX","Boeing 737-800",""
"B7 7155","12:30","TPE","14:10","SZX","Boeing 737-800",""
"B7 7162","17:20","TPE","20:10","SHE","Airbus A320","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"B7 8632","08:25","MZG","09:00","RMQ","Airbus A321",""
"B7 8636","10:50","MZG","11:30","RMQ","ATR 72",""
"B7 8640","16:40","MZG","17:20","RMQ","ATR 72",""
"B7 8678","12:30","MZG","13:05","TNN","ATR 72",""
"B7 8690","07:40","MZG","08:20","KHH","ATR 72",""
"B7 8692","08:40","MZG","09:20","KHH","ATR 72",""
"B7 8696","10:00","MZG","10:40","KHH","ATR 72",""
"B7 8698","11:05","MZG","11:45","KHH","ATR 72",""
"B7 8702","13:45","MZG","14:25","KHH","ATR 72",""
"B7 8706","16:10","MZG","16:50","KHH","ATR 72",""
"B7 8710","18:40","MZG","19:20","KHH","ATR 72",""
"B7 8712","19:45","MZG","20:25","KHH","ATR 72",""
"B7 8912","08:20","KNH","09:20","KHH","ATR 72",""
"B7 8916","11:50","KNH","12:50","KHH","ATR 72",""
"B7 8918","15:15","KNH","16:15","KHH","ATR 72",""
"B7 8920","18:55","KNH","19:55","KHH","ATR 72",""
"B7 8952","08:40","KNH","09:40","RMQ","ATR 72",""
"B7 8958","12:10","KNH","13:10","RMQ","ATR 72",""
"B7 8960","15:05","KNH","16:05","RMQ","ATR 72",""
"B7 8962","16:20","KNH","17:20","RMQ","ATR 72",""
"B7 8982","11:05","KNH","12:00","TNN","ATR 72",""
"B7 9168","14:45","MZG","15:25","KHH","ATR 72",""
"B7 9212","09:00","KNH","10:00","RMQ","ATR 72",""
"B7 9226","13:00","KNH","13:50","KHH","Airbus A321",""
"B7 9228","13:20","KNH","14:20","KHH","ATR 72",""
"BA 15","19:25","SIN","06:10","SYD","Boeing 777","['No', 'Yes', 'No', 'No', 'No', 'No', 'No']"
"BA 2141","20:35","FCO","22:50","DUB","Airbus A320","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"BA 4557","21:20","HKG","09:50","BNE","Airbus A330-300","['Yes', 'Yes', 'No', 'Yes', 'Yes', 'No', 'No']"
"BA 8963","09:35","AMS","10:15","DUB","Airbus A320","['No', 'Yes', 'No', 'Yes', 'Yes', 'No', 'Yes']"
"BA 8965","11:00","AMS","11:40","DUB","Airbus A320","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"BA 8979","10:50","FRA","12:05","DUB","Airbus A320","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"BI 3604","06:55","DXB","10:45","IST","Boeing 777-300ER","['No', 'No', 'Yes', 'Yes', 'Yes', 'Yes', 'No']"
"BL 161","14:05","HKG","14:50","DAD","Airbus A320","['Yes', 'No', 'No', 'No', 'Yes', 'No', 'Yes']"
"BL 163","13:10","TPE","14:45","DAD","Airbus A320","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"BL 566","19:20","DAD","20:40","HAN","Airbus A320","['No', 'No', 'No', 'Yes', 'No', 'Yes', 'No']"
"BL 568","18:45","DAD","20:05","HAN","Airbus A320","['Yes', 'No', 'No', 'No', 'No', 'No', 'No']"
"BL 591","16:25","DAD","17:50","SGN","Airbus A320","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"BL 593","15:50","DAD","17:15","SGN","Airbus A320","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"BL 595","18:25","DAD","19:45","SGN","Airbus A320","['No', 'No', 'Yes', 'No', 'No', 'Yes', 'No']"
"BL 599","21:15","DAD","22:40","SGN","Airbus A320","['No', 'No', 'No', 'Yes', 'No', 'Yes', 'No']"
"BL 601","18:20","DAD","19:45","SGN","Airbus A320","['No', 'No', 'No', 'Yes', 'No', 'Yes', 'No']"
"BL 603","16:45","DAD","18:05","SGN","Airbus A320","['No', 'No', 'Yes', 'Yes', 'No', 'Yes', 'No']"
"BL 611","14:15","HKG","15:50","SGN","Airbus A320","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"BL 631","18:20","HKG","19:50","SGN","Airbus A320","['Yes', 'No', 'No', 'No', 'Yes', 'No', 'Yes']"
"BL 679","13:25","HKG","14:25","HAN","Airbus A320","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"BR 108","07:00","KHH","11:25","NRT","Airbus A321",""
"BR 12","19:20","TPE","16:50","LAX","Boeing 777-300ER",""
"BR 150","20:25","TPE","23:55","ICN","Airbus A330-300",""
"BR 16","23:55","TPE","19:25","LAX","Boeing 777-300ER",""
"BR 160","15:15","TPE","18:45","ICN","Airbus A330-300",""
"BR 170","07:30","TPE","11:00","ICN","Airbus A321",""
"BR 172","08:40","KHH","12:35","ICN","Airbus A321",""
"BR 178","06:30","TPE","09:55","KIX","Airbus A321",""
"BR 18","19:40","TPE","16:00","SFO","Boeing 777-300ER",""
"BR 182","07:05","KHH","10:55","KIX","Airbus A321",""
"BR 188","07:20","RMQ","10:55","ICN","Airbus A321",""
"BR 192","07:30","TSA","11:15","HND","Airbus A330-300",""
"BR 198","08:50","TPE","12:55","NRT","Airbus A330-300",""
"BR 20","22:55","TPE","04:40","GUM","Airbus A330-300","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"BR 201","10:20","TPE","13:05","BKK","Boeing 777-300ER",""
"BR 203","21:40","TPE","00:25","BKK","Airbus A330-200",""
"BR 205","21:15","TPE","00:05","BKK","Boeing 777-300ER",""
"BR 2079","22:05","TPE","06:00","IST","Boeing 777-300ER",""
"BR 211","08:25","TPE","11:10","BKK","Boeing 777-300ER",""
"BR 2148","13:00","TPE","16:30","ICN","Boeing 767-300",""
"BR 215","09:25","TPE","13:50","SIN","Boeing 777-300ER",""
"BR 2150","19:05","TPE","22:30","ICN","Boeing 767-300",""
"BR 217","06:35","TPE","11:15","KUL","Airbus A321",""
"BR 2170","07:30","TPE","11:00","ICN","Airbus A321",""
"BR 2180","08:45","TPE","13:00","NRT","Boeing 767-300",""
"BR 2201","14:20","TPE","18:45","SIN","Airbus A330-300",""
"BR 2203","17:45","TPE","22:10","SIN","Airbus A330-300",""
"BR 2219","07:50","TPE","10:35","BKK","Airbus A330",""
"BR 225","07:40","TPE","12:00","SIN","Boeing 777-300ER",""
"BR 227","09:30","TPE","14:15","KUL","Airbus A330-200",""
"BR 231","00:55","TPE","05:10","SUB","Airbus A321","['Yes', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"BR 2381","19:35","TPE","22:00","SGN","Airbus A321","['Yes', 'No', 'Yes', 'Yes', 'Yes', 'No', 'Yes']"
"BR 24","11:50","TPE","06:20","SEA","Boeing 777-300ER",""
"BR 255","10:00","TPE","15:15","DPS","Airbus A330-300",""
"BR 261","20:30","TPE","22:50","MNL","Airbus A321",""
"BR 265","09:10","TPE","11:45","PNH","Airbus A321",""
"BR 271","09:20","TPE","11:40","MNL","Boeing 777-300ER",""
"BR 2720","11:55","TPE","14:40","TNA","Boeing 737-800",""
"BR 2721","13:00","TPE","15:20","CAN","Boeing 737-800",""
"BR 2762","13:00","TPE","16:40","PEK","Airbus A330-300",""
"BR 2766","18:45","TPE","22:20","PEK","Airbus A330-300",""
"BR 2769","19:45","TPE","23:40","CTU","Airbus A321",""
"BR 277","15:05","TPE","17:25","MNL","Airbus A330-200",""
"BR 2772","12:30","TPE","14:20","HGH","Airbus A321",""
"BR 2782","17:55","TPE","19:50","PVG","Airbus A330-300",""
"BR 2786","10:55","TPE","12:45","PVG","Airbus A321",""
"BR 2796","15:15","TSA","16:45","SHA","Airbus A330-300",""
"BR 28","23:30","TPE","19:30","SFO","Boeing 777-300ER",""
"BR 281","07:10","TPE","10:05","CEB","Airbus A330-300",""
"BR 2891","20:50","TPE","22:55","HKG","Airbus A330-200",""
"BR 2893","14:55","TPE","17:15","HKG","Airbus A330-300",""
"BR 2895","08:00","TPE","09:55","HKG","Airbus A330-200",""
"BR 2897","12:15","TPE","14:20","HKG","Airbus A330-300",""
"BR 30","08:00","TPE","10:45","JFK","Boeing 777-300ER",""
"BR 315","23:20","TPE","10:15","BNE","Airbus A330-200",""
"BR 32","19:30","TPE","22:10","JFK","Boeing 777-300ER",""
"BR 381","19:35","TPE","22:00","SGN","Airbus A321","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"BR 391","09:20","TPE","11:40","SGN","Boeing 777-300ER",""
"BR 3937","12:10","BKK","13:25","CNX","Airbus A320","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"BR 395","07:20","TPE","09:45","SGN","Boeing 777-300ER",""
"BR 3955","12:25","BKK","13:50","HKT","Airbus A320","['Yes', 'No', 'Yes', 'No', 'Yes', 'No', 'No']"
"BR 3957","12:30","BKK","13:45","CNX","Airbus A320","['Yes', 'No', 'Yes', 'No', 'Yes', 'No', 'No']"
"BR 397","09:30","TPE","11:35","HAN","Airbus A321",""
"BR 3975","13:55","BKK","15:20","HKT","Airbus A320","['No', 'No', 'Yes', 'No', 'No', 'No', 'No']"
"BR 3977","14:35","BKK","15:50","CNX","Airbus A319","['No', 'No', 'No', 'No', 'No', 'No', 'Yes']"
"BR 3979","13:20","BKK","14:45","KBV","Airbus A320","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"BR 3985","16:55","BKK","18:20","HKT","Airbus A320","['No', 'No', 'No', 'No', 'No', 'No', 'Yes']"
"BR 3987","17:00","BKK","18:15","CNX","Airbus A320","['No', 'No', 'No', 'No', 'No', 'No', 'Yes']"
"BR 3989","17:20","BKK","18:45","KBV","Airbus A320","['No', 'No', 'No', 'No', 'No', 'No', 'Yes']"
"BR 52","22:10","TPE","22:40","IAH","Boeing 777-300ER",""
"BR 6","11:20","TPE","06:50","LAX","Boeing 777-300ER",""
"BR 61","23:40","TPE","02:30","BKK","Boeing 777-300ER",""
"BR 67","09:00","TPE","11:50","BKK","Boeing 777-300ER",""
"BR 706","16:50","KHH","19:05","PVG","Airbus A321",""
"BR 707","08:10","TPE","10:15","CAN","Boeing 777-300ER",""
"BR 710","08:30","TPE","11:20","CGO","Airbus A321",""
"BR 712","10:10","TPE","12:05","PVG","Boeing 747-400",""
"BR 716","16:15","TPE","19:30","PEK","Boeing 747-400",""
"BR 722","16:30","TPE","18:25","PVG","Boeing 747-400",""
"BR 726","09:20","TPE","12:40","TYN","Airbus A321",""
"BR 730","08:45","TPE","11:55","TSN","Airbus A321","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"BR 75","08:30","TPE","11:15","BKK","Boeing 777-300ER",""
"BR 752","12:45","TPE","14:40","PVG","Boeing 777-300ER",""
"BR 758","16:25","TPE","18:15","HGH","Airbus A330-200",""
"BR 759","16:55","TPE","19:35","KWL","Airbus A321",""
"BR 762","17:15","TPE","20:00","TNA","Airbus A321",""
"BR 765","14:45","TPE","18:15","CTU","Airbus A321",""
"BR 768","08:15","TPE","11:40","HRB","Airbus A321","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"BR 770","18:20","TPE","20:15","TXN","Airbus A321",""
"BR 772","14:30","TSA","16:10","SHA","Airbus A330-300",""
"BR 790","09:30","KHH","13:00","TSN","Airbus A321","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"BR 796","10:10","KHH","12:10","NGB","Airbus A321",""
"BR 797","08:10","KHH","09:50","CAN","Airbus A321",""
"BR 801","10:00","TPE","11:50","MFM","Boeing 777-300ER",""
"BR 805","16:20","TPE","18:10","MFM","Boeing 777-300ER",""
"BR 807","09:00","TPE","10:50","MFM","Airbus A321",""
"BR 809","19:00","TPE","20:50","HKG","Airbus A321",""
"BR 811","14:45","TPE","16:40","MFM","Airbus A321",""
"BR 815","10:20","RMQ","11:55","MFM","Airbus A321",""
"BR 819","15:20","RMQ","17:00","MFM","Airbus A321",""
"BR 827","21:55","TPE","23:45","HKG","Airbus A321",""
"BR 829","09:10","KHH","10:45","MFM","Airbus A321",""
"BR 831","18:35","KHH","20:10","MFM","Airbus A321",""
"BR 835","16:50","KHH","18:30","MFM","Airbus A321",""
"BR 851","08:15","TPE","10:05","HKG","Airbus A321",""
"BR 855","14:10","TPE","16:00","HKG","Airbus A321",""
"BR 857","18:10","TPE","20:00","HKG","Airbus A321",""
"BR 867","10:20","TPE","12:05","HKG","Airbus A321",""
"BR 869","12:40","TPE","14:30","HKG","Airbus A321",""
"BR 87","23:40","TPE","07:30","CDG","Boeing 777-300ER",""
"BR 871","16:40","TPE","18:25","HKG","Boeing 777-300ER",""
"BR 891","07:00","TPE","08:50","HKG","Airbus A321",""
"BT 432","09:35","VIE","12:35","RIX","Bombardier CS300","['No', 'Yes', 'No', 'No', 'No', 'No', 'Yes']"
"BT 5132","09:55","VIE","12:45","VNO","Embraer 195","['No', 'Yes', 'No', 'No', 'Yes', 'No', 'Yes']"
"CA 104","13:00","HKG","16:00","TSN","Boeing 737-800","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"CA 1166","18:15","SHA","00:05","URC","Boeing 737-800","['No', 'No', 'No', 'No', 'Yes', 'Yes', 'No']"
"CA 1191","13:40","PVG","16:45","HRB","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'Yes', 'No']"
"CA 1291","14:55","PEK","19:10","URC","Boeing 737-800","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"CA 1295","20:00","PEK","00:10","URC","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'No', 'Yes']"
"CA 1331","21:10","PEK","23:00","CGO","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'No', 'Yes']"
"CA 150","12:30","TPE","14:20","HGH","Airbus A321",""
"CA 1524","18:05","SHA","20:20","TSN","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"CA 1525","20:25","PEK","21:50","TAO","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'No', 'Yes']"
"CA 1528","19:40","SHA","21:55","TSN","Boeing 737-800","['Yes', 'No', 'Yes', 'Yes', 'Yes', 'No', 'No']"
"CA 1530","11:10","XMN","14:00","TSN","Boeing 737-800","['No', 'No', 'Yes', 'No', 'Yes', 'No', 'Yes']"
"CA 158","12:35","PVG","15:25","CKG","Boeing 737-800","['Yes', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"CA 1601","20:00","PEK","21:35","SHE","Boeing 737-800","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"CA 1625","18:40","PEK","20:10","SHE","Airbus A321","['Yes', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"CA 1629","14:40","PEK","16:35","CGQ","Airbus A330-200","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"CA 1639","20:10","PEK","22:10","HRB","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'No', 'Yes']"
"CA 1647","18:35","PEK","20:30","CGQ","Boeing 737-800","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"CA 1649","12:55","PEK","14:55","CGQ","Boeing 737-800","['No', 'Yes', 'No', 'Yes', 'No', 'No', 'Yes']"
"CA 1661","20:05","PEK","22:00","CGQ","Boeing 737-800","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"CA 1670","20:30","CSX","22:55","TSN","Boeing 737","['No', 'Yes', 'No', 'Yes', 'No', 'No', 'Yes']"
"CA 172","12:45","ICN","13:35","TSN","Boeing 737-800","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"CA 1725","15:30","HGH","17:35","CAN","Airbus A321","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"CA 1727","17:00","HGH","19:30","CAN","Airbus A321","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"CA 1745","16:45","HGH","20:00","CTU","Airbus A321","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"CA 1753","15:15","HGH","18:35","KMG","Airbus A320","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"CA 1755","17:00","HGH","20:30","KMG","Airbus A319","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"CA 1761","16:20","HGH","18:35","CKG","Airbus A319","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"CA 1771","15:15","HGH","17:30","TSN","Airbus A319","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"CA 186","13:15","TPE","16:35","PEK","Airbus A321",""
"CA 188","18:45","TSA","21:45","TSN","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"CA 190","18:45","TPE","22:20","PEK","Airbus A321",""
"CA 192","10:55","TPE","12:45","PVG","Airbus A321",""
"CA 1925","19:45","WNZ","21:50","CAN","Airbus A320","['No', 'No', 'Yes', 'No', 'No', 'No', 'Yes']"
"CA 1929","19:30","WNZ","21:30","TAO","Airbus A319","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"CA 1937","16:45","PVG","20:05","KMG","Airbus A320","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"CA 1949","16:40","PVG","20:05","CTU","Airbus A321","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"CA 196","17:55","TPE","19:50","PVG","Airbus A330-300",""
"CA 1967","19:40","WNZ","20:50","PVG","Airbus A319","['No', 'No', 'Yes', 'No', 'No', 'No', 'Yes']"
"CA 1975","15:00","PVG","18:00","CGQ","Airbus A321","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"CA 198","15:15","TSA","16:45","SHA","Airbus A330-300",""
"CA 1980","10:35","FOC","12:10","PVG","Airbus A321","['Yes', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"CA 3203","14:20","PVG","16:40","TSN","Airbus A320","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"CA 3251","17:55","PVG","20:30","SHE","Airbus A320","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"CA 3261","14:55","PVG","16:30","TAO","Airbus A321","['No', 'Yes', 'Yes', 'Yes', 'Yes', 'No', 'No']"
"CA 3263","15:15","PVG","17:15","DLC","Airbus A321","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"CA 3301","16:40","SZX","18:30","BKK","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"CA 3304","21:15","SZX","00:05","CTU","Airbus A320","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"CA 3315","22:40","SZX","01:15","HKT","Boeing 737-800","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"CA 3393","18:20","JJN","19:30","HKG","Airbus A320","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"CA 3419","21:00","SZX","23:40","CGO","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"CA 3435","22:00","SZX","23:15","HAK","Airbus A320","['No', 'Yes', 'No', 'No', 'No', 'No', 'No']"
"CA 3437","22:55","SZX","00:10","HAK","Airbus A320","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"CA 3520","20:15","PVG","22:45","SHE","Airbus A320","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"CA 3528","21:05","WNZ","23:50","SHE","Boeing 737-800","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"CA 3537","14:40","CGO","17:00","SHE","Airbus A320","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"CA 3542","15:40","CSX","17:10","NKG","Airbus A320","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"CA 3546","21:00","TAO","23:10","HRB","Airbus A320","['No', 'No', 'No', 'Yes', 'No', 'Yes', 'No']"
"CA 3566","20:05","CGO","22:55","HRB","Airbus A320","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"CA 3567","22:00","SZX","00:50","CTU","Airbus A320","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"CA 3606","21:15","HGH","23:45","CAN","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"CA 3727","17:25","SZX","19:40","CKG","Airbus A320","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"CA 3892","21:00","WNZ","23:10","CAN","Airbus A320","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"CA 4082","15:25","ICN","16:00","TAO","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
